Timestamp,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
1170,-5.159094,-0.2791772,-1.945413,28.83612,-3.704046,-1.365874,-37.49059,-0.008708491,0,1.970303,-10.15974,-26.68698,5.248446,1.345479,-5.793154,-37.3013,-0.164471,0.4857778,-2.766545,-39.81545,-11.54692,4.034442,-0.3350344,-4.943556,-13.34411,-2.966781,16.83812,-6.514002,0.174713,6.383263,2.528478,-1.246407,1.212085,-3.900484,-15.83325,-2.9463,-5.624063,-1.020253,1.265168,22.9351,-1.684461,-7.197919,-8.148591,0.2281412,7.216553,6.128327,-2.830389,0.9400361,15.48973,-17.92853,0.4436728
1180,-5.065697,-0.4025987,-2.085534,28.65393,-4.09407,-2.052808,-37.85075,-0.008851925,0.01978234,2.094337,-10.642,-26.14929,6.089143,1.927876,-5.382813,-39.27324,-0.1405721,0.392669,-6.11199,-41.0785,-13.94386,4.103651,-0.212535,-4.881624,-13.30239,-2.891192,16.73834,-6.286717,0.1266688,6.131844,2.57633,-1.131557,1.184156,-4.185024,-16.31758,-3.070712,-5.766024,-1.093028,1.287704,22.99238,-1.72827,-7.195357,-8.230439,0.1398823,7.317332,6.106118,-2.774894,0.8211529,15.10787,-17.94747,0.4311472
1190,-4.979765,-0.497429,-2.166724,28.41463,-4.328947,-2.467755,-38.07153,-0.008947548,0.01978234,2.252901,-10.93154,-25.83127,6.916677,2.459496,-5.072539,-41.09062,-0.1027397,0.272681,-9.853789,-41.82933,-16.59001,4.150816,-0.09338235,-4.823246,-13.27272,-2.813642,16.61775,-6.040658,0.1101434,5.873983,2.600755,-1.030054,1.104999,-4.642284,-17.39887,-3.362084,-5.869623,-1.194286,1.312837,23.044,-1.763323,-7.190447,-8.298105,0.06255726,7.387724,6.068762,-2.632211,0.8566085,14.75728,-17.90295,0.3830841
1200,-4.8878,-0.6119098,-2.215495,28.10885,-4.679164,-3.209064,-38.16578,-0.009009019,0.02797646,2.451282,-11.18036,-25.1342,7.801649,2.966993,-4.884232,-42.90566,-0.04941642,0.1235407,-13.55461,-42.10361,-18.96915,4.185772,0.01474638,-4.770153,-13.26754,-2.696579,16.50548,-5.786384,0.1136409,5.599068,2.59616,-0.9530983,1.015485,-4.917252,-17.40982,-3.37748,-5.950517,-1.292695,1.348572,23.07908,-1.828742,-7.164234,-8.330035,-0.05595291,7.4243,6.055924,-2.52829,0.8963478,14.77085,-17.8314,0.3527702
1210,-4.792033,-0.7416083,-2.239657,27.81886,-5.040864,-3.947841,-38.25932,-0.009056831,0.02797646,2.669465,-11.39886,-24.43368,8.679079,3.440073,-4.727623,-44.60368,0.02006027,-0.04423466,-15.255,-42.43686,-20.38315,4.238822,0.0887788,-4.728742,-13.28977,-2.619774,16.42894,-5.563663,0.1312212,5.305165,2.651366,-0.9515615,1.003662,-5.347531,-18.07687,-3.556168,-6.040106,-1.372554,1.404442,23.09056,-1.875884,-7.177831,-8.389745,-0.1467098,7.443991,6.063138,-2.477098,0.9048218,14.42265,-17.94177,0.3631561
1220,-4.652106,-0.9071038,-2.259321,27.46303,-5.391984,-4.642791,-38.29909,-0.009070491,0.02797646,2.877392,-11.58843,-23.7877,9.568381,3.947214,-4.527878,-46.29424,0.09441371,-0.220287,-18.31012,-43.01237,-21.95189,4.271456,0.1615476,-4.686924,-13.32796,-2.550775,16.3608,-5.348373,0.1823843,5.004295,2.761942,-0.9887723,1.058879,-5.818205,-18.71556,-3.729669,-6.100272,-1.458068,1.464334,23.09062,-1.915875,-7.179224,-8.438384,-0.2332305,7.466182,6.076025,-2.417723,1.001124,13.85482,-18.19414,0.3896677
1230,-4.497973,-1.061398,-2.254985,27.0815,-5.673456,-5.289762,-38.31414,-0.009077322,0.02797646,3.133816,-11.75795,-23.15347,10.42889,4.445162,-4.270446,-47.82677,0.1770863,-0.3990945,-17.6503,-44.31435,-20.81049,4.278648,0.2307784,-4.640723,-13.37423,-2.4889,16.29728,-5.136371,0.2639296,4.703063,2.928707,-1.065892,1.173532,-6.241992,-19.14991,-3.854985,-6.123175,-1.540474,1.522,23.08682,-1.943059,-7.162481,-8.452405,-0.3083766,7.461121,6.09072,-2.392287,1.182998,13.65625,-18.30664,0.4000739
1240,-4.339869,-1.164035,-2.213639,26.62827,-5.824287,-5.938712,-38.24829,-0.00905,0.02797646,3.405708,-11.95563,-22.50938,11.30815,4.947782,-3.891236,-49.2398,0.2993535,-0.6528208,-17.22351,-44.6688,-20.56731,4.253167,0.2940192,-4.594399,-13.42762,-2.435932,16.22734,-4.915379,0.3789758,4.420389,3.151756,-1.178146,1.32323,-6.536661,-19.48146,-3.938704,-6.103388,-1.616187,1.579296,23.06897,-1.955545,-7.116291,-8.434426,-0.3758652,7.462132,6.138619,-2.401023,1.441436,13.4981,-18.42328,0.4173099
1250,-4.172605,-1.214694,-2.157582,26.11998,-5.855112,-6.551224,-38.13451,-0.008995359,0.01978234,3.662709,-12.18187,-21.91998,12.16069,5.42537,-3.434617,-50.46114,0.4578344,-0.9709598,-16.38681,-44.55302,-19.6142,4.142315,0.3893823,-4.534793,-13.46627,-2.384638,16.11613,-4.6138,0.5521386,4.188723,3.411452,-1.327092,1.477902,-6.356873,-19.60027,-3.970396,-5.986972,-1.665569,1.619308,23.05548,-1.929146,-7.008519,-8.3269,-0.4788812,7.46358,6.213155,-2.451164,1.758028,13.3786,-18.55492,0.4423477
1260,-4.00399,-1.235656,-2.114888,25.60886,-5.803632,-7.123454,-38.04335,-0.008947548,0.02797646,3.853207,-12.50682,-21.43582,12.96534,5.841895,-3.060239,-51.46375,0.620229,-1.285575,-15.69112,-43.97842,-18.84147,3.963584,0.5168814,-4.466247,-13.49053,-2.33697,15.98683,-4.232812,0.7858408,4.019403,3.65452,-1.534156,1.586836,-6.806193,-19.67312,-3.992284,-5.793121,-1.67815,1.637814,23.04178,-1.887011,-6.86947,-8.144012,-0.614212,7.473976,6.299678,-2.53969,2.106357,13.32957,-18.65555,0.4776538
1270,-3.869435,-1.202926,-2.089191,25.17156,-5.683763,-7.694268,-38.03299,-0.008933888,0.02797646,4.071022,-12.87319,-20.98615,13.71926,6.180413,-2.71195,-52.17854,0.7878282,-1.606934,-14.9122,-43.49636,-17.96269,3.76598,0.6196689,-4.406467,-13.5175,-2.313358,15.86635,-3.913966,0.9433607,3.882922,3.96709,-1.720224,1.639366,-6.714635,-19.64116,-3.960668,-5.584091,-1.645201,1.658828,23.01263,-1.848085,-6.751453,-7.99851,-0.6620474,7.528952,6.454519,-2.678848,2.439195,13.26567,-18.75056,0.4985009
1280,-3.776417,-1.12582,-2.09097,24.83123,-5.519271,-8.271988,-38.11828,-0.008968038,0.02797646,4.323048,-13.25764,-20.57052,14.42224,6.4628,-2.356009,-52.5984,0.9556459,-1.931278,-14.00874,-43.27184,-16.87361,3.587196,0.6628699,-4.358693,-13.55557,-2.351648,15.77544,-3.590306,1.038163,3.805897,4.252154,-1.902331,1.592991,-6.5245,-19.50364,-3.900936,-5.405735,-1.552837,1.694544,22.9661,-1.797713,-6.70996,-7.860974,-0.660568,7.614828,6.63108,-2.792625,2.732085,13.44439,-18.68818,0.4792896
1290,-3.703749,-1.027329,-2.130563,24.54709,-5.343961,-8.886261,-38.26729,-0.009056831,0,4.595209,-13.6687,-20.16369,15.15423,6.67444,-1.96543,-52.93652,1.112583,-2.231603,-13.06322,-43.23341,-15.77442,3.394941,0.7334667,-4.317835,-13.60991,-2.358458,15.691,-3.22033,1.142096,3.781049,4.529953,-1.979689,1.431355,-6.261312,-19.20782,-3.818032,-5.224873,-1.501248,1.739339,22.91159,-1.786354,-6.668151,-7.689982,-0.6977351,7.719343,6.821391,-2.903336,2.964251,13.53072,-18.69682,0.4780633
1300,-3.646636,-0.9118235,-2.208594,24.25461,-5.176457,-9.554236,-38.36855,-0.009097812,0.02797646,4.852159,-14.06427,-19.74166,16.02382,6.773116,-1.488983,-53.4183,1.233498,-2.448326,-11.98028,-43.1064,-14.76706,3.264888,0.8051496,-4.29035,-13.68421,-2.367405,15.67205,-2.824869,1.321454,3.788016,4.708899,-2.114872,1.191405,-5.933131,-18.87504,-3.721943,-5.129042,-1.470827,1.799832,22.84642,-1.808914,-6.688238,-7.563562,-0.7415132,7.839438,7.014338,-2.993815,3.134628,13.64376,-18.689,0.4689721
1310,-3.58299,-0.7436915,-2.323553,23.83854,-5.004213,-10.25256,-38.25251,-0.009036341,0.02797646,5.057646,-14.3446,-19.31808,16.96915,6.742496,-0.9110718,-53.97062,1.319408,-2.58755,-10.76214,-42.81613,-13.84606,3.175703,0.8978693,-4.272923,-13.77384,-2.348083,15.68618,-2.486639,1.497894,3.802312,4.902648,-2.217182,0.9142877,-4.771262,-18.39337,-3.526034,-5.105686,-1.47864,1.871476,22.77827,-1.860223,-6.726162,-7.463007,-0.8093922,7.962238,7.198191,-3.058962,3.268364,13.75612,-18.67165,0.4515415
1330,-3.520699,-0.5646244,-2.465295,23.27689,-4.832591,-10.86439,-37.84346,-0.008865586,0.02797646,5.18013,-14.45156,-18.9839,17.92589,6.62109,-0.309643,-54.45315,1.382212,-2.682704,-8.604803,-42.38268,-12.58569,3.142425,0.9884309,-4.265307,-13.87126,-2.320666,15.72764,-2.233882,1.6458,3.80236,5.126138,-2.286563,0.6385778,-4.460279,-18.31137,-3.465658,-5.180886,-1.53501,1.961443,22.70877,-1.919556,-6.792722,-7.410395,-0.8789325,8.077894,7.372992,-3.096453,3.401222,13.87071,-18.63929,0.4288719
1340,-3.398054,-0.1931304,-2.791059,21.8297,-4.251936,-11.26498,-36.20602,-0.008168906,0,5.083419,-14.10629,-19.15713,19.60199,6.315938,0.9259842,-54.5977,1.458963,-2.822859,-4.192972,-41.04318,-9.981642,3.181123,1.160675,-4.268612,-14.07448,-2.23438,15.80598,-1.957148,1.806778,3.703568,5.414211,-2.382998,0.3368816,-4.347219,-18.43118,-3.416728,-5.581704,-1.763664,2.186596,22.57279,-2.067184,-6.937178,-7.396693,-1.015293,8.277138,7.702171,-3.12977,3.746118,13.8045,-18.62501,0.3916712
1350,-3.334661,-0.009227586,-2.951478,20.9807,-3.956824,-11.46766,-35.08313,-0.007663473,0,4.920438,-13.79157,-19.21828,20.34709,6.153024,1.563855,-54.28648,1.465335,-2.854031,-2.094243,-40.07866,-8.815948,3.212052,1.227262,-4.270722,-14.17212,-2.18924,15.81402,-1.882736,1.828848,3.583664,5.678373,-2.434259,0.2139789,-4.037694,-18.67893,-3.370575,-5.868254,-1.885481,2.31283,22.51651,-2.157322,-6.979912,-7.402844,-1.061094,8.35716,7.866865,-3.14813,3.969607,14.17079,-18.47282,0.3577275
1360,-3.273631,0.1667113,-3.096045,20.09378,-3.660148,-11.66297,-33.83736,-0.007164869,0,4.727913,-13.36499,-19.25588,21.06672,6.083984,2.453277,-53.787,1.497218,-2.947761,-0.1855749,-38.8163,-7.998093,3.220877,1.259787,-4.259839,-14.25944,-2.159883,15.78265,-1.804827,1.818761,3.430258,5.948013,-2.481312,0.1643245,-3.797926,-19.02536,-3.34041,-6.177713,-1.952444,2.433089,22.47094,-2.204027,-7.004011,-7.395445,-1.097714,8.424198,8.045739,-3.153997,4.213148,14.24327,-18.40982,0.3380413
1370,-3.219418,0.3279857,-3.222214,19.28953,-3.430674,-11.8225,-32.84269,-0.006782378,0,4.794894,-12.89997,-19.24749,21.75968,5.947073,3.055053,-53.30029,1.488209,-2.961145,1.330751,-37.75743,-7.369559,3.22786,1.284526,-4.236049,-14.33046,-2.126962,15.73694,-1.734042,1.808726,3.249176,6.210756,-2.524595,0.1791368,-3.15517,-19.85971,-3.321955,-6.52008,-1.99378,2.542451,22.43523,-2.24063,-7.013695,-7.385356,-1.147054,8.479905,8.220438,-3.218085,4.460454,14.33776,-18.42226,0.3577275
1380,-3.17336,0.4653818,-3.327431,18.51509,-3.233453,-11.95393,-31.8633,-0.006406717,0.02797646,4.950487,-12.32963,-19.22136,22.44652,5.789494,3.56826,-52.73023,1.47989,-2.981503,2.837039,-36.62547,-6.752266,3.23295,1.297743,-4.201231,-14.38397,-2.073393,15.67682,-1.584244,1.818976,2.948026,6.445155,-2.521118,0.364769,-3.14174,-20.28618,-3.341757,-6.888317,-2.035717,2.641899,22.40939,-2.26707,-7.01224,-7.370783,-1.170694,8.528092,8.391687,-3.299801,4.687091,14.42836,-18.45148,0.3774237
1390,-3.136626,0.5751907,-3.408352,17.72855,-3.056325,-12.03973,-30.74323,-0.005983246,0,4.938521,-11.72972,-19.25347,23.11674,5.50434,3.690986,-51.96257,1.419873,-2.909528,4.283543,-35.47243,-5.928934,3.237912,1.299307,-4.160289,-14.42412,-2.003971,15.61544,-1.468204,1.85002,2.763419,6.682693,-2.559695,0.4668813,-3.501796,-20.29906,-3.353104,-7.277154,-2.074615,2.735021,22.38801,-2.284302,-7.010338,-7.354687,-1.172364,8.577516,8.558986,-3.392507,4.870133,14.27086,-18.57237,0.4121198
1400,-3.113259,0.6670294,-3.464698,16.90809,-2.891786,-12.1447,-29.4275,-0.00468551,0.02797646,4.777949,-11.08854,-19.22729,23.7381,5.269935,3.910863,-50.92647,1.372718,-2.878685,5.508012,-34.13475,-5.262539,3.242806,1.290489,-4.126731,-14.46538,-1.944111,15.56956,-1.348282,1.889895,2.580152,6.895461,-2.619022,0.5865081,-3.462493,-20.72497,-3.368483,-7.678617,-2.140411,2.832551,22.36098,-2.298823,-7.016463,-7.340534,-1.15267,8.64105,8.722018,-3.48884,4.996928,14.37732,-18.59723,0.4297835
1410,-3.106712,0.7464714,-3.498999,16.12142,-2.741679,-12.21931,-28.11583,-0.002745736,0,4.544114,-10.49788,-19.18521,24.32219,5.046048,4.154872,-49.72665,1.3288,-2.863549,6.606132,-32.69718,-4.662621,3.247753,1.273236,-4.09065,-14.49697,-1.894517,15.53855,-1.22876,1.938156,2.421637,7.087037,-2.697863,0.7116191,-3.413518,-21.11438,-3.37719,-8.078686,-2.230924,2.919267,22.36654,-2.29952,-7.029814,-7.331388,-1.114169,8.701873,8.884559,-3.585242,5.069873,14.77923,-18.5654,0.4338616
1420,-3.11885,0.8116382,-3.519475,15.40693,-2.624603,-12.25041,-26.98726,-0.001570944,0,4.413174,-9.981639,-19.1213,24.86872,4.762117,4.183011,-48.49966,1.262117,-2.798064,7.728017,-31.30719,-3.919316,3.250464,1.250478,-4.053281,-14.52056,-1.850729,15.51778,-1.112059,1.99066,2.30258,7.262609,-2.793199,0.8249568,-3.335072,-21.46378,-3.376668,-8.458722,-2.309943,2.994671,22.34404,-2.314813,-7.050238,-7.326113,-1.060356,8.755694,9.049521,-3.682449,5.101464,14.90839,-18.6122,0.4463111
1430,-3.149022,0.8619221,-3.536402,14.71878,-2.520736,-12.2479,-25.8856,-0.0007786416,0,4.197687,-9.627732,-19.1189,25.38114,4.513218,4.262597,-47.20293,1.20865,-2.762721,8.722852,-29.83044,-3.260808,3.254738,1.267833,-4.026377,-14.55094,-1.770187,15.51566,-1.007748,2.086754,2.222851,7.433449,-2.898801,0.9035233,-3.231679,-21.75141,-3.366739,-8.81033,-2.425031,3.065032,22.31176,-2.377329,-7.060414,-7.324131,-1.034008,8.811982,9.212687,-3.784417,5.110788,15.02598,-18.66118,0.4571402
1450,-3.197023,0.8961618,-3.557434,14.04208,-2.429983,-12.21232,-24.78279,-0.0001980755,0,4.045737,-9.23792,-19.12229,25.8562,4.273574,4.26595,-45.84132,1.152888,-2.72297,9.570621,-28.27344,-2.642047,3.259126,1.311055,-4.014589,-14.59043,-1.687029,15.50781,-0.9223848,2.208594,2.179431,7.603697,-3.011656,0.9360726,-2.697475,-22.10521,-3.314934,-9.121648,-2.566328,3.136314,22.28726,-2.404821,-7.04236,-7.324158,-1.022973,8.879485,9.36775,-3.887429,5.111784,15.14074,-18.70087,0.4668813
1460,-3.350125,0.9050957,-3.636258,12.75883,-2.309704,-12.13136,-22.5887,0.0004234717,0,3.723837,-8.52301,-19.1946,26.73231,3.917025,4.240347,-42.95435,1.022479,-2.595556,10.74917,-24.899,-1.880968,3.263868,1.436068,-4.036384,-14.69734,-1.544845,15.49012,-0.814213,2.485774,2.169104,7.941813,-3.24072,0.8813781,-2.76024,-22.22818,-3.272674,-9.607809,-2.897141,3.287178,22.20914,-2.507882,-7.011317,-7.267065,-0.9960293,9.029982,9.637575,-4.03574,5.11887,15.03748,-18.71646,0.4329587
1470,-3.451676,0.8866473,-3.696552,12.16458,-2.287622,-12.13258,-21.52896,0.0005873963,0,3.581733,-8.189431,-19.19861,27.13546,3.78747,4.20398,-41.42683,0.9549493,-2.522355,11.14647,-23.19944,-1.672223,3.264048,1.51025,-4.066449,-14.76417,-1.47123,15.49966,-0.8192443,2.560785,2.171536,8.130356,-3.278641,0.8242449,-2.566892,-22.25882,-3.225736,-9.78617,-3.07478,3.364645,22.16306,-2.57048,-6.995772,-7.216756,-0.9801866,9.101186,9.743219,-4.110592,5.136753,15.294,-18.66267,0.410693
1480,-3.565021,0.8593881,-3.770761,11.61098,-2.286857,-12.1555,-20.51675,0.0006556982,0,3.447249,-7.882687,-19.18958,27.51342,3.69656,4.172088,-39.84517,0.8868113,-2.444005,11.39617,-21.51715,-1.604741,3.261468,1.587213,-4.104605,-14.8322,-1.396958,15.51555,-0.8296872,2.633662,2.171187,8.254309,-3.348295,0.7659171,-2.323469,-22.29327,-3.168853,-9.924322,-3.254059,3.441451,22.11755,-2.632382,-6.976624,-7.174742,-0.9739782,9.168429,9.852193,-4.185321,5.166267,15.31946,-18.64502,0.3971285
1490,-3.685731,0.824759,-3.865638,11.1052,-2.308945,-12.19466,-19.57673,0.0006830189,0,3.314048,-7.608892,-19.18173,27.86065,3.650887,4.16443,-38.21638,0.818926,-2.361154,11.54859,-19.84382,-1.667653,3.256662,1.669168,-4.148457,-14.89942,-1.319313,15.53617,-0.845804,2.704505,2.154754,8.312031,-3.445407,0.7206361,-2.021101,-22.34544,-3.101225,-10.02901,-3.437552,3.516637,22.07438,-2.691545,-6.955194,-7.142734,-0.9787881,9.236171,9.964999,-4.263131,5.200967,15.34491,-18.63643,0.3906707
1500,-3.808429,0.7826236,-3.984919,10.65204,-2.351921,-12.23114,-18.72789,0.0006693585,0,3.224036,-7.381031,-19.17596,28.17403,3.65452,4.192785,-36.54935,0.7517306,-2.274,11.61232,-18.19907,-1.884295,3.249139,1.759286,-4.19862,-14.96707,-1.237186,15.55905,-0.8672784,2.777067,2.11712,8.346426,-3.524302,0.6915378,-1.443336,-22.33524,-2.998656,-10.09783,-3.625492,3.588887,22.0357,-2.751986,-6.930587,-7.119956,-0.993669,9.320395,10.08179,-4.346452,5.222509,15.37003,-18.63735,0.3916712
1510,-3.924708,0.7380839,-4.131996,10.25992,-2.413809,-12.25842,-18.01368,0.0006556982,0,3.140556,-7.194211,-19.23009,28.44162,3.698841,4.262184,-34.84943,0.6850748,-2.180501,11.58009,-16.63927,-2.26261,3.238759,1.857982,-4.257908,-15.03721,-1.151345,15.58501,-0.8952556,2.855471,2.050716,8.362339,-3.586225,0.6812752,-1.402071,-22.40997,-2.97618,-10.13494,-3.814749,3.661372,22.00295,-2.809216,-6.900323,-7.105863,-1.015871,9.432403,10.20116,-4.434275,5.209888,15.24139,-18.66324,0.3851218
1520,-4.028662,0.6965495,-4.304615,9.933829,-2.492596,-12.27994,-17.46516,0.0006420378,0,3.122865,-7.052512,-19.30947,28.64929,3.770107,4.360445,-33.11524,0.6204749,-2.084971,11.45905,-15.21399,-2.779744,3.222336,1.963461,-4.331557,-15.11038,-1.062648,15.61144,-0.9285166,2.939049,1.948277,8.391431,-3.593649,0.697174,-1.117326,-22.39642,-2.930711,-10.13923,-4.00327,3.73895,21.97417,-2.858858,-6.860727,-7.096138,-1.041175,9.56902,10.26004,-4.520861,5.158828,15.3242,-18.65614,0.3906707
1530,-4.10532,0.668054,-4.505153,9.669895,-2.589284,-12.34161,-17.12224,0.000614717,0,3.201674,-6.964983,-19.36852,28.77061,3.919053,4.672106,-31.35468,0.533069,-1.897748,11.25291,-13.94028,-3.6992,3.197513,2.072402,-4.424211,-15.18968,-0.978411,15.63758,-0.9636774,3.025498,1.811086,8.430351,-3.550086,0.7348864,-0.8702065,-22.34618,-2.903197,-10.1104,-4.189269,3.826792,21.95071,-2.900843,-6.809794,-7.087314,-1.070275,9.718027,10.37202,-4.605481,5.105226,15.44709,-18.67004,0.414487
1540,-4.156097,0.6464501,-4.785815,9.440046,-2.713648,-12.50898,-16.93726,0.000648868,0,3.366972,-6.911871,-19.39633,28.79336,4.327963,5.743989,-29.60852,0.3726756,-1.409172,10.99986,-12.87176,-5.740917,3.165268,2.176167,-4.5338,-15.26739,-0.9081351,15.66527,-0.9723696,3.169842,1.653807,8.419582,-3.558542,0.7920414,-0.6246366,-22.29133,-2.88215,-10.05588,-4.361554,3.92371,21.93068,-2.924414,-6.767324,-7.078756,-1.094322,9.86308,10.46868,-4.683836,5.068675,15.44879,-18.69111,0.427501
1550,-4.192038,0.6352964,-5.029405,9.231779,-2.840703,-12.68417,-16.87008,0.000648868,0,3.60804,-6.886859,-19.37174,28.77022,4.657882,6.704346,-27.90041,0.2510163,-1.010269,10.86359,-12.02337,-7.663983,3.126561,2.264536,-4.653579,-15.33561,-0.8620177,15.69448,-0.9705567,3.294852,1.491713,8.378831,-3.551459,0.8570652,-0.392669,-22.22376,-2.868876,-9.982037,-4.513191,4.027009,21.92478,-2.928198,-6.725987,-7.071575,-1.106945,9.985115,10.55741,-4.754857,5.078136,15.45971,-18.71527,0.4419051
1560,-4.221461,0.6397156,-5.276409,9.039355,-2.962485,-12.9272,-16.88579,0.0006556982,0,3.902642,-6.889195,-19.27921,28.72447,4.934176,7.608652,-26.27828,0.1628317,-0.6980155,10.76445,-11.26511,-9.630087,3.08242,2.327141,-4.783522,-15.3887,-0.8517109,15.72407,-0.957362,3.38732,1.334448,8.307304,-3.530395,0.9240804,-0.1370561,-22.08664,-2.857252,-9.884772,-4.569151,4.146473,21.93271,-2.906949,-6.693924,-7.06966,-1.099139,10.08244,10.60961,-4.862815,5.143309,15.5354,-18.76476,0.4833549
1570,-4.242379,0.6583346,-5.523149,8.8557,-3.071536,-13.20578,-16.96206,0.0006898491,0,4.233968,-6.913353,-19.14975,28.67189,5.121146,8.251026,-24.77401,0.103211,-0.4706381,10.75266,-10.52691,-11.36053,3.039248,2.358444,-4.924497,-15.43123,-0.8784033,15.76508,-0.9379522,3.445715,1.18486,8.203247,-3.495554,0.989525,0,-21.96833,-2.869285,-9.791814,-4.592312,4.273839,21.95412,-2.864855,-6.676322,-7.082358,-1.067529,10.15254,10.66398,-4.967282,5.259299,15.64135,-18.78915,0.5278606
1580,-4.228553,0.6927724,-5.772547,8.611922,-3.153553,-13.49431,-17.03468,0.000758151,0,4.578426,-6.949745,-19.02105,28.59364,5.227424,8.572376,-23.43747,0.06083649,-0.2940859,10.82977,-9.992273,-12.9065,3.001266,2.35955,-5.081569,-15.46901,-0.9358179,15.8213,-0.9117159,3.469498,1.04631,8.06061,-3.44678,1.04155,0.1519511,-21.9036,-2.884323,-9.715776,-4.5868,4.412552,21.98078,-2.809824,-6.673561,-7.111299,-1.011817,10.20145,10.71594,-5.069749,5.420505,15.67605,-18.83392,0.5595313
1590,-4.20724,0.7090966,-6.032345,8.262131,-3.232025,-13.78179,-16.97889,0.0007991322,0,4.896851,-6.962599,-18.90755,28.53966,5.312665,8.573224,-22.36511,0.02938347,-0.1493534,10.95163,-9.549042,-14.25977,2.964383,2.328302,-5.259262,-15.50729,-1.023381,15.88051,-0.8726766,3.458136,0.916666,7.84843,-3.420839,1.071919,0.3058279,-21.78438,-2.895026,-9.665034,-4.551229,4.56686,22.00169,-2.741235,-6.678877,-7.145699,-0.9304113,10.23921,10.79448,-5.14719,5.603256,15.78882,-18.81161,0.5957764
1600,-4.17359,0.6956275,-6.296129,7.783564,-3.318714,-14.07187,-16.77119,0.0008332831,0,5.18512,-6.942457,-18.7969,28.50413,5.407037,8.353741,-21.58446,0.01034774,-0.05233916,11.01556,-9.016137,-15.42342,2.945436,2.286385,-5.396738,-15.48721,-1.122364,15.95562,-0.8755867,3.395345,0.8485964,7.607387,-3.376128,1.085705,0.4626713,-21.67777,-2.901038,-9.667211,-4.497604,4.674034,22.06838,-2.710499,-6.686889,-7.19522,-0.8439512,10.21338,10.90216,-5.200445,5.782961,16.00658,-18.6016,0.6148488
1610,-4.126447,0.6632592,-6.546853,7.308362,-3.429868,-14.36455,-16.62103,0.000901585,0,5.51356,-6.927499,-18.66257,28.46354,5.489116,8.014031,-20.98607,0.001700717,-0.02797646,10.97469,-8.388852,-16.42027,2.935717,2.224668,-5.611714,-15.52992,-1.23705,16.03276,-0.9093519,3.268723,0.7286856,7.367375,-3.275882,1.089303,0.589503,-21.5577,-2.912755,-9.71021,-4.437239,4.851553,22.06007,-2.694838,-6.686566,-7.267415,-0.7246976,10.15263,11.02723,-5.257231,6.041242,16.10572,-18.45514,0.6129363
1620,-4.071792,0.6348934,-6.773465,6.950539,-3.572353,-14.65189,-16.7204,0.0009767171,0,5.954106,-6.957818,-18.49301,28.37071,5.509326,7.473701,-20.42543,-0.003319472,0,10.83876,-7.831522,-17.08536,2.951809,2.156885,-5.838652,-15.56968,-1.350069,16.12454,-0.9600154,3.133004,0.6348661,7.251172,-3.192786,1.012011,0.3208161,-21.36761,-2.940114,-9.817965,-4.405868,5.029599,22.04161,-2.685091,-6.692078,-7.315339,-0.6218109,10.1847,11.08859,-5.284722,6.167264,16.20046,-18.27006,0.591822
1630,-4.017418,0.6247984,-6.97994,6.789921,-3.749214,-14.94244,-17.19685,0.00107917,0,6.547721,-7.067586,-18.2688,28.20984,5.427248,6.632469,-19.83026,-0.003339963,0,10.63858,-7.494732,-17.25166,2.992186,2.084048,-6.066048,-15.59677,-1.455923,16.22377,-1.028886,2.989306,0.5765772,6.965593,-3.071044,0.9847674,0.3861367,-21.23831,-2.955587,-9.994402,-4.404106,5.194898,22.02043,-2.679961,-6.704287,-7.363965,-0.5162413,10.21185,11.11755,-5.295022,6.246734,16.278,-18.05092,0.5539077
1640,-3.962793,0.6325096,-7.172445,6.743576,-3.944366,-15.23943,-17.92823,0.001215774,0,7.261852,-7.230637,-18.00257,27.95118,5.322083,5.874864,-19.21996,0.001393359,0,10.33847,-7.34733,-17.31443,3.053771,2.006826,-6.285875,-15.60864,-1.554346,16.32236,-1.123265,2.838557,0.562548,6.66621,-2.937152,0.957362,0.717643,-21.18986,-2.958566,-10.23314,-4.398075,5.341628,22.0058,-2.652791,-6.744972,-7.410792,-0.4073442,10.23058,11.11735,-5.292133,6.274761,16.24861,-18.02264,0.533025
