Timestamp,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
7440,1.37487,-6.866772,66.94974,5.027534,-1.504424,-14.48799,-1.968514,-0.0001639245,0,1.958447,-7.848352,-31.48109,17.31275,7.678799,-18.67009,-27.0281,0.1580233,-0.6573014,-1.642229,-15.09584,-37.30392,3.064266,-2.912277,65.9491,-11.56391,4.218871,3.625041,11.31663,1.57756,9.27705,41.84217,-28.90824,12.75133,-19.5462,-7.97023,-0.618656,3.811513,-5.886578,23.77731,30.12737,7.217734,-2.702333,0.8089085,2.182923,-4.69706,53.50024,-9.497419,31.07185,-5.560245,-13.57489,5.908035
7450,1.418169,-6.889639,68.49502,3.987523,-1.517613,-14.1476,-0.04845664,-0.0001707547,0,1.548766,-7.160996,-30.30599,17.66681,7.765515,-18.90108,-26.76466,0.1524703,-0.6413296,-2.847439,-15.42878,-37.80699,3.137812,-2.823607,67.36083,-11.56669,4.138091,3.689394,11.21883,1.698351,9.168716,41.92147,-28.94772,12.93689,-19.56069,-8.02481,-0.5637122,3.564527,-5.726929,23.78243,30.20223,7.234919,-2.794563,0.6236961,2.208948,-4.768688,53.62639,-9.480132,31.0986,-5.784724,-13.61208,5.761297
7460,1.435451,-6.90666,70.12254,3.905602,-1.751827,-13.3547,-0.05233916,-0.0001570944,0,1.901766,-6.877659,-29.46432,17.9841,7.814672,-19.08768,-26.36021,0.1453123,-0.6205508,-3.886099,-15.56332,-38.22839,3.189298,-2.75689,68.77686,-11.56599,4.098537,3.725519,11.12314,1.727371,9.049038,42.00929,-28.99928,13.1272,-19.55764,-8.178373,-0.4365593,3.381304,-5.572608,23.78358,30.24123,7.245943,-2.853482,0.4853748,2.219114,-4.832823,53.73108,-9.47238,31.11069,-6.018681,-13.65443,5.612587
7470,1.422991,-6.919583,71.7905,3.870346,-1.973761,-12.72715,-0.06255726,-0.0001707547,0,2.260533,-6.470908,-28.40768,18.2672,7.82685,-19.16446,-25.84281,0.1375737,-0.6000308,-4.497973,-15.51146,-38.49545,3.204607,-2.703478,70.19073,-11.57602,4.111439,3.749514,11.02503,1.673042,8.920022,42.10827,-28.98428,13.23484,-19.55676,-8.353417,-0.3109043,3.253595,-5.438272,23.78796,30.24157,7.241694,-2.879296,0.4005627,2.192496,-4.879801,53.81302,-9.474927,31.11319,-6.247612,-13.68513,5.450824
7480,1.376861,-6.928974,73.45206,5.255684,-2.468881,-11.99973,-2.91759,-0.0001502642,0,3.802048,-6.738815,-27.3578,18.60973,7.769135,-19.08722,-25.46643,0.1297804,-0.575053,-4.637176,-15.48351,-38.40952,3.173607,-2.655181,71.59718,-11.60161,4.178088,3.770501,10.9329,1.649482,8.804544,42.22922,-28.98749,13.33321,-19.56259,-8.537969,-0.1813082,3.11527,-5.461686,23.77823,30.21324,7.207148,-2.885951,0.3286494,2.138448,-4.860055,53.92136,-9.540689,31.11913,-6.464445,-13.70583,5.307771
7490,1.30161,-6.937778,75.08485,5.901097,-2.756425,-11.23551,-4.216866,-0.0001570944,0,4.678726,-6.522619,-26.39837,18.98894,7.684844,-18.74677,-25.19479,0.1232713,-0.5521386,-4.530472,-15.50014,-37.93481,3.103749,-2.610765,73.00137,-11.6374,4.281279,3.795089,10.84519,1.648295,8.707952,42.36983,-29.01233,13.4133,-19.57559,-8.734938,-0.05595291,3.034865,-5.451106,23.7778,30.17416,7.146208,-2.887172,0.2454926,2.058425,-4.775784,54.07085,-9.655299,31.12276,-6.65941,-13.73709,5.182966
7500,1.208366,-6.944868,76.6824,6.219841,-2.938409,-10.52102,-4.84917,-0.000143434,0,5.268456,-6.07339,-25.43764,19.34265,7.613257,-18.07151,-24.90978,0.117411,-0.5319225,-4.264848,-15.57324,-37.08256,3.009473,-2.565153,74.41084,-11.67423,4.398102,3.835991,10.75541,1.663423,8.626146,42.52209,-29.0414,13.4852,-19.58838,-8.92981,0.07401875,2.990026,-5.397967,23.77823,30.13173,7.072299,-2.870376,0.1701742,1.939267,-4.68232,54.23462,-9.750601,31.11793,-6.845215,-13.7959,5.05753
7510,1.09056,-7.020717,78.62694,6.518516,-3.044468,-9.761989,-5.35145,-0.000109283,0,5.851328,-5.561884,-24.16957,19.82798,7.43671,-17.41071,-24.62043,0.1124864,-0.5162413,-3.906805,-15.7351,-36.04399,2.903264,-2.516023,75.82549,-11.70708,4.50856,3.884789,10.6643,1.688644,8.54137,42.68502,-29.06054,13.57277,-19.60183,-9.111281,0.199792,2.941246,-5.361869,23.76276,30.08788,6.992639,-2.84214,0.2074791,1.777842,-4.635977,54.30117,-9.771986,31.12038,-7.009526,-13.88133,4.937569
7520,1.010269,-7.067818,80.16097,6.564083,-3.127796,-9.050065,-5.402327,-0.0001297736,0,6.164211,-4.918576,-23.28854,20.22973,7.417688,-16.08553,-24.45654,0.1068037,-0.4933717,-3.522701,-16.05614,-34.8175,2.79155,-2.46076,77.25242,-11.72985,4.602564,3.939648,10.57403,1.71703,8.446738,42.85986,-29.0592,13.68988,-19.6158,-9.305218,0.329838,2.87535,-5.339548,23.72114,30.05968,6.906325,-2.825493,0.249446,1.617736,-4.601949,54.37479,-9.777075,31.13501,-7.10324,-14.02525,4.863652
7530,0.9115012,-7.09046,81.69323,6.416493,-3.108009,-8.325226,-5.166002,-0.000143434,0,6.341741,-4.240817,-22.43485,20.5991,7.4218,-14.49326,-24.30312,0.1015034,-0.4718838,-3.207599,-16.44027,-33.51982,2.665796,-2.404999,78.68032,-11.74934,4.689649,3.99552,10.50172,1.750554,8.323658,43.02946,-29.03229,13.82217,-19.63127,-9.497105,0.4592754,2.793793,-5.337294,23.66075,30.0317,6.816017,-2.796874,0.2993615,1.456159,-4.565681,54.45552,-9.7854,31.16168,-7.214934,-14.15209,4.829942
7540,0.7920414,-7.097926,83.22256,6.176317,-3.023335,-7.642673,-4.818409,-0.0001502642,0,6.456553,-3.570673,-21.55476,20.92022,7.421253,-12.67974,-24.1476,0.09502842,-0.4449939,-2.999635,-16.75835,-32.23794,2.539678,-2.344531,80.1228,-11.75046,4.758088,4.063077,10.44248,1.77597,8.189779,43.18998,-28.97718,13.95543,-19.64473,-9.685489,0.5801346,2.669318,-5.409831,23.55428,30.01841,6.734799,-2.764775,0.3483046,1.308059,-4.550354,54.5383,-9.796206,31.20922,-7.32255,-14.27622,4.809783
7550,0.6632286,-7.11451,84.75101,5.848178,-2.886274,-6.952007,-4.315702,-0.0001570944,0,6.485311,-2.909435,-20.70603,21.20804,7.419559,-10.73233,-23.97824,0.08759718,-0.4130683,-3.247753,-16.3951,-33.3565,2.42721,-2.274118,81.58931,-11.7244,4.79396,4.142173,10.40484,1.722379,7.276242,43.54498,-28.22762,14.55476,-19.65801,-9.863688,0.6960504,2.49175,-5.53886,23.38664,30.04368,6.664708,-2.759318,0.3835945,1.188774,-4.564847,54.61898,-9.799594,31.25947,-7.437987,-14.37395,4.781966
7560,0.5286014,-7.139351,86.28136,5.629462,-2.757942,-6.241899,-4.030217,-0.0001570944,0,6.589338,-2.323261,-19.87348,21.43891,7.375737,-8.764256,-23.78938,0.07858133,-0.3732531,-3.092058,-16.50071,-32.18958,2.323469,-2.186016,83.04462,-11.70685,4.807046,4.250266,10.33384,1.722492,7.162239,43.65688,-28.16226,14.65473,-19.66762,-10.01347,0.812529,2.266845,-5.659912,23.20421,30.06236,6.613597,-2.759389,0.3140353,1.031355,-3.854467,54.69915,-10.3497,30.83731,-7.563536,-14.4537,4.741112
7570,0.4000739,-7.170346,87.81145,5.418769,-2.614303,-5.477579,-3.774705,-0.0001297736,0,6.689352,-1.802446,-19.10212,21.62165,7.30137,-6.883902,-23.5817,0.06859559,-0.329838,-2.879976,-16.4414,-31.07982,2.222463,-2.033859,84.86317,-11.32836,4.805926,4.431201,10.19131,1.728277,7.436259,43.74274,-28.11335,14.74707,-19.67241,-10.1543,0.9385778,1.913462,-5.791044,22.63054,30.46115,6.539776,-2.814456,0.1791368,0.8866904,-4.963246,54.92635,-9.715022,31.27596,-7.680431,-14.53673,4.706777
7580,0.2920831,-7.203596,89.34631,5.220558,-2.479188,-4.608107,-3.568151,-0.0001639245,0,6.79861,-1.348471,-18.43865,21.75168,7.207837,-5.154687,-23.35408,0.05839812,-0.2839303,-2.52933,-16.18447,-30.04577,2.138173,-1.889599,86.29414,-11.32651,4.762561,4.581035,10.06746,1.699963,7.347057,43.81122,-28.07028,14.82707,-19.67443,-10.31434,1.064592,1.578676,-5.878764,22.41889,30.4807,6.493789,-2.868739,0,0.7409853,-4.278041,55.04513,-10.22526,30.86782,-7.792284,-14.64317,4.675249
7590,0.2804634,-7.26963,90.87421,4.853249,-2.415947,-3.718049,-2.973482,-0.0001366038,0,6.730126,-0.836944,-17.83454,21.90562,7.173099,-3.61162,-23.17013,0.04886317,-0.2398483,-2.030665,-15.7254,-29.10388,2.046984,-1.733755,87.71234,-11.33105,4.719039,4.743054,9.932542,1.660007,7.270757,43.86129,-28.03013,14.88517,-19.68307,-10.46471,1.179022,1.21402,-5.962168,22.19482,30.49991,6.442849,-2.93685,-0.1690205,0.6274496,-4.315477,55.1189,-10.16517,30.88996,-7.807986,-14.70465,4.660856
7600,0.3039024,-7.348013,92.41336,4.634979,-2.392718,-2.877256,-2.645527,-0.000143434,0,6.754096,-0.4239977,-17.16102,22.05063,7.13722,-2.245941,-22.96766,0.03952631,-0.1948336,-1.432312,-15.04793,-28.26404,1.948328,-1.574803,89.13216,-11.3246,4.680619,4.900809,9.794704,1.609125,7.224421,43.89893,-27.99844,14.93439,-19.69142,-10.61246,1.294676,0.8520276,-5.906543,21.98576,30.5316,6.38984,-3.000092,-0.3443497,0.5326577,-4.374272,55.18642,-10.10996,30.89742,-7.836116,-14.75143,4.626815
7610,0.3599087,-7.439012,93.95988,4.772,-2.40659,-2.075186,-2.97414,-0.0001502642,0,7.027777,-0.2062171,-16.41337,22.21023,7.098663,-1.048852,-22.76311,0.03055144,-0.1519511,-0.7203645,-14.1731,-27.49178,1.845042,-1.418992,90.56666,-11.30037,4.640615,5.043254,9.654309,1.547249,7.21785,43.92916,-27.97459,14.97875,-19.7058,-10.75641,1.407087,0.4925778,-5.854941,21.74276,30.58796,6.342118,-3.054604,-0.4463111,0.5093729,-4.444841,55.18907,-10.10536,30.92127,-7.875344,-14.7959,4.570847
7620,0.4297835,-7.496563,95.50909,5.268902,-2.426486,-1.141239,-4.048495,-0.0001639245,0,7.591428,-0.2086828,-15.75764,22.34079,7.048619,0,-22.54546,0.02174732,-0.1101434,0.07912937,-13.20655,-26.66005,1.733026,-1.266372,92.00777,-11.26803,4.604736,5.177103,9.511034,1.483585,7.243669,43.95119,-27.95514,15.00148,-19.72806,-10.89854,1.508698,0.1493534,-5.817696,21.48002,30.65741,6.298336,-3.101856,-0.4714689,0.5435666,-4.513642,55.12032,-10.15202,30.96856,-7.818135,-14.8271,4.558617
7630,0.5016313,-7.518768,97.04953,5.797686,-2.423003,0,-5.22052,-0.000143434,0,8.182061,-0.2619514,-15.31494,22.42344,7.006743,0.9821809,-22.2836,0.01463027,-0.07401875,0.7855918,-12.19312,-25.94289,1.609003,-1.111306,93.44601,-11.23838,4.574061,5.321229,9.354942,1.426562,7.287081,43.97715,-27.94223,15.01025,-19.76229,-11.02525,1.598754,-0.1713202,-5.804226,21.21694,30.73025,6.252212,-3.141989,-0.5024107,0.5818186,-4.580632,55.1538,-10.19353,31.00846,-7.881547,-14.90606,4.503152
7640,0.5753932,-7.537585,98.56235,6.347118,-2.399773,1.129692,-6.413498,-0.0001366038,0,8.767394,-0.3290648,-14.88443,22.4957,6.983609,1.952542,-22.00241,0.01002672,-0.04845664,1.315964,-11.26162,-25.33379,1.471666,-0.9559533,94.87531,-11.21173,4.547157,5.465903,9.187375,1.384939,7.3238,44.16814,-27.32156,15.39957,-19.81275,-11.03818,1.61701,-0.4677188,-5.812662,20.96166,30.79814,6.205001,-3.175395,-0.5414024,0.618656,-4.640253,55.19509,-10.25533,31.04756,-7.961611,-14.96491,4.451575
7650,0.5712977,-7.563219,100.0511,6.929256,-2.276277,2.226686,-7.669512,-9.562265E-05,0,9.370645,-0.4201181,-14.44185,22.5071,6.900315,2.95287,-21.62047,0.007793246,-0.03956468,1.653156,-10.37102,-24.82475,1.32101,-0.8083051,96.29228,-11.18833,4.526032,5.601577,9.024867,1.354941,7.341607,44.2098,-27.30529,15.42665,-19.8726,-11.13757,1.688759,-0.7671934,-5.93693,20.68083,30.85805,6.161705,-3.196717,-0.5777687,0.6510199,-4.688303,55.23069,-10.32316,31.06343,-7.982271,-15.03758,4.423901
7660,0.5640592,-7.590041,101.5015,7.468737,-2.130978,3.250525,-8.843935,-4.781133E-05,0,9.932799,-0.5015886,-13.96986,22.51227,6.829014,3.962694,-21.25141,0.006358906,-0.03956468,1.91663,-9.531338,-24.36366,1.160115,-0.6722751,97.69341,-11.1687,4.506894,5.72365,8.871126,1.332221,7.344229,44.25336,-27.28986,15.4665,-19.93426,-11.25309,1.756469,-1.030596,-6.068664,20.41386,30.909,6.125546,-3.205401,-0.6042554,0.680413,-4.720897,55.25863,-10.39137,31.0525,-8.025951,-15.1243,4.385036
7670,0.5535544,-7.619636,102.9066,7.950385,-1.969779,4.21733,-9.907683,2.732076E-05,0,10.44269,-0.5681624,-13.49512,22.49631,6.773068,5.006251,-20.86923,0.005798831,-0.03956468,2.142197,-8.678889,-23.97239,0.993472,-0.5483754,99.07726,-11.15124,4.486615,5.833681,8.724495,1.313135,7.329052,44.30213,-27.27141,15.52705,-20.00299,-11.36903,1.818761,-1.258344,-6.19869,20.16098,30.95059,6.101593,-3.204669,-0.6236961,0.7088641,-4.73535,55.28929,-10.47122,31.03841,-8.062923,-15.17508,4.351632
7680,0.5503638,-7.645932,104.2691,8.375783,-1.802671,5.149096,-10.87649,0.0001366038,0,10.90699,-0.6233914,-13.03626,22.4599,6.73081,6.030135,-20.48448,0.004869925,-0.02797646,2.356757,-7.825102,-23.60016,0.8247196,-0.4337375,100.446,-11.13659,4.460011,5.936203,8.579956,1.28816,7.310345,44.35418,-27.25239,15.58829,-20.07311,-11.48599,1.874506,-1.457368,-6.318833,19.91976,30.98787,6.086757,-3.201429,-0.6370438,0.7362165,-4.729421,55.31869,-10.56772,31.03906,-8.083058,-15.26006,4.347625
7690,0.5598809,-7.662011,105.6,8.725666,-1.636343,6.038126,-11.72953,0.0001639245,0,11.3163,-0.6699186,-12.57752,22.40197,6.687397,6.960072,-20.10296,0.003462906,0,2.59065,-7.004434,-23.21626,0.6561096,-0.3237236,101.8019,-11.11783,4.426796,6.034749,8.435335,1.248978,7.296957,44.40612,-27.23345,15.64167,-20.14661,-11.61348,1.922237,-1.590163,-6.313738,19.72727,31.02629,6.078971,-3.201246,-0.6516207,0.7694854,-4.705188,55.35325,-10.67936,31.04857,-8.094854,-15.35164,4.378733
7700,0.5814822,-7.667331,106.9078,8.991386,-1.477206,6.878657,-12.4587,0.0002458868,0,11.67179,-0.7091034,-12.10354,22.32374,6.632298,7.73416,-19.73,0.001577774,-0.02797646,2.87392,-6.239064,-22.77882,0.4901886,-0.2174596,103.1454,-11.09682,4.385733,6.13584,8.296614,1.192554,7.288563,44.46122,-27.20583,15.68619,-20.23467,-11.72821,1.954847,-1.705135,-6.297981,19.54169,31.0668,6.076724,-3.208088,-0.6693957,0.8045425,-4.668455,55.39124,-10.80062,31.03988,-8.068765,-15.38616,4.410644
7710,0.6422443,-7.708736,108.1851,9.205729,-1.3455,7.656476,-13.02545,0.0002936981,0,11.96028,-0.7251407,-11.60999,22.27539,6.706884,9.081362,-19.40376,-0.005354868,0.02797646,3.165763,-5.473283,-23.0081,0.3268584,-0.1152663,104.4788,-11.07284,4.334957,6.243406,8.165848,1.125701,7.278147,44.51388,-27.16061,15.72472,-20.32576,-11.83711,1.973975,-1.82349,-6.327747,19.34395,31.11241,6.080276,-3.222579,-0.694925,0.8418618,-4.624735,55.31201,-11.4776,30.70335,-7.973142,-15.50456,4.519087
7720,0.7168246,-7.7409,109.4452,9.331509,-1.235247,8.405623,-13.4522,0.0003688302,0,12.19899,-0.7247992,-11.11471,22.24903,6.659967,9.586219,-19.12464,-0.007356114,0.03956468,3.394711,-4.930761,-22.40744,0.1643245,-0.01898793,105.8053,-11.04019,4.276832,6.356194,8.046886,1.051647,7.266782,44.56505,-27.10341,15.76583,-20.41768,-11.93653,1.981594,-1.944105,-6.400283,19.13523,31.16197,6.089933,-3.238759,-0.7263159,0.8816,-4.581875,55.3748,-11.60342,30.69333,-7.943592,-15.54507,4.54433
7730,0.8045425,-7.763924,110.6905,9.379932,-1.140444,9.16909,-13.75877,0.0004029812,0,12.39346,-0.7124571,-10.65832,22.2324,6.628985,10.0532,-18.90435,-0.009084152,0.05595291,3.48026,-4.468583,-21.84087,0,0.06987283,107.1226,-11.00425,4.20907,6.470418,7.942752,0.9707584,7.258927,44.60983,-27.04159,15.7974,-20.65588,-11.7118,1.747421,-2.013534,-6.411178,18.95596,31.21362,6.106674,-3.253836,-0.7576976,0.9253501,-4.541864,55.45155,-11.73053,30.68165,-7.958899,-15.60116,4.523117
7740,0.9024397,-7.778411,111.9232,9.370268,-1.060448,9.92339,-13.97836,0.0004439623,0,12.55536,-0.6958802,-10.21095,22.24382,6.508904,9.882265,-18.73882,-0.006345246,0.03426402,3.405708,-4.137749,-20.70052,-0.1480375,0.1490347,108.428,-10.96496,4.135236,6.581358,7.856903,0.8840382,7.252513,44.64869,-26.97492,15.82171,-20.8911,-11.4643,1.514912,-2.029412,-6.356447,18.80675,31.25962,6.13517,-3.260207,-0.7805943,0.9759852,-4.497051,55.5404,-11.86549,30.66743,-8.022551,-15.62567,4.484847
7750,1.01085,-7.787495,113.1476,9.321035,-0.9936081,10.66896,-14.13643,0.0004098114,0,12.69274,-0.6802664,-9.767023,22.24206,6.517271,10.41986,-18.61239,-0.006720906,0.03956468,3.323546,-3.827139,-20.33544,-0.3006659,0.2188734,109.7219,-10.91912,4.059735,6.688326,7.784749,0.798684,7.240609,44.68827,-26.89452,15.85261,-21.08231,-11.21885,1.287704,-2.025841,-6.290065,18.66452,31.30255,6.169573,-3.25546,-0.7922885,1.029076,-4.449363,55.63174,-12.01221,30.65806,-8.089493,-15.63355,4.442458
7760,1.109241,-7.777325,114.3692,9.227393,-0.9255589,11.40926,-14.25701,0.0004439623,0,12.81133,-0.666927,-9.324893,22.1931,6.649333,11.76172,-18.50095,-0.01010185,0.05595291,3.234646,-3.502985,-20.8397,-0.4484978,0.2795938,110.9998,-10.87019,3.982608,6.786165,7.725757,0.7143636,7.218055,44.72124,-26.80181,15.8892,-21.25859,-10.96015,1.060541,-2.009447,-6.207986,18.52979,31.34058,6.209394,-3.242987,-0.7895671,1.084081,-4.39453,55.71934,-12.16549,30.65264,-8.122166,-15.60101,4.415304
7770,1.193374,-7.749922,115.583,9.091958,-0.8569224,12.13328,-14.34061,0.0004303019,0,12.91288,-0.6460198,-8.877546,22.13153,6.678129,12.53352,-18.38498,-0.009862794,0.05595291,3.060302,-3.319042,-20.78008,-0.5928131,0.334085,112.258,-10.82291,3.906062,6.879627,7.67519,0.6293179,7.186828,44.74908,-26.70636,15.93274,-21.40893,-10.68588,0.8566085,-1.991053,-6.107733,18.40254,31.37266,6.248278,-3.227496,-0.7748073,1.138836,-4.329288,55.80335,-12.32067,30.64333,-8.142301,-15.59161,4.398236
7780,1.280542,-7.716987,116.7787,8.935779,-0.7973768,12.81815,-14.38596,0.0004029812,0,12.98791,-0.6150175,-8.413049,22.06077,6.723639,13.41851,-18.27924,-0.009555435,0.05595291,2.830684,-3.194042,-20.83838,-0.7367479,0.3836654,113.4953,-10.78164,3.833143,6.971392,7.632806,0.5482264,7.15907,44.77029,-26.61654,15.96762,-21.53291,-10.41682,0.6708556,-1.980903,-5.992637,18.28134,31.40052,6.28111,-3.210101,-0.751474,1.193374,-4.25865,55.88359,-12.47851,30.63424,-8.164165,-15.54854,4.368881
7790,1.372876,-7.677946,117.9546,8.763786,-0.7477828,13.46598,-14.40114,0.0003756604,0,13.0358,-0.5727729,-7.940651,21.98303,6.781886,14.39563,-18.18756,-0.009473473,0.05595291,2.573214,-3.086276,-20.96741,-0.8798226,0.4318046,114.7142,-10.74356,3.763386,7.065747,7.590058,0.4747775,7.132678,44.78695,-26.45333,15.90084,-21.65591,-10.08046,0.4242849,-1.978431,-5.861634,18.16292,31.42802,6.306765,-3.195676,-0.721179,1.248352,-4.188402,55.95895,-12.6374,30.63422,-8.131152,-15.48987,4.367132
7800,1.467004,-7.632012,119.109,8.600579,-0.6995206,14.05005,-14.427,0.0003756604,0,13.0652,-0.5246542,-7.430016,21.90271,6.841357,15.43762,-18.11468,-0.009125133,0.05595291,2.32153,-2.964425,-21.11318,-1.024884,0.4800325,115.916,-10.70853,3.696779,7.161002,7.543505,0.4073442,7.097523,44.80569,-26.28013,15.83326,-21.78763,-9.696465,0.1713202,-1.977244,-5.718337,18.0429,31.45535,6.325807,-3.186473,-0.6878495,1.296488,-4.128071,56.02609,-12.78766,30.65293,-8.109247,-15.42618,4.384633
7810,1.558967,-7.576688,120.2407,8.43999,-0.6538609,14.5955,-14.46754,0.0003210189,0,13.0812,-0.4669937,-6.903364,21.81509,6.903293,16.52112,-18.06673,-0.008503586,0.04845664,2.091719,-2.821913,-21.23653,-1.172865,0.5295992,117.1012,-10.67706,3.631701,7.253985,7.492686,0.3466151,7.055811,44.81366,-26.12866,15.81003,-21.87021,-9.395199,0,-1.973677,-5.567752,17.92275,31.48358,6.337473,-3.181677,-0.651921,1.331633,-4.089405,56.08792,-12.91568,30.70137,-8.041273,-15.3648,4.414949
7820,1.644848,-7.513597,121.3526,8.285862,-0.5913646,15.13462,-14.53533,0.0003210189,0,13.08784,-0.4136977,-6.387857,21.72587,6.939151,17.53242,-18.04996,-0.009418831,0.05233916,1.870744,-2.666991,-21.22876,-1.320417,0.577431,118.2735,-10.64768,3.567804,7.341683,7.457247,0.3477423,7.014112,44.80682,-26.02745,15.88986,-21.91931,-9.135501,-0.1506579,-1.963936,-5.411361,17.79555,31.51544,6.344399,-3.177244,-0.612617,1.352339,-4.068518,56.14194,-13.02708,30.76093,-7.985271,-15.2484,4.412508
7830,1.728843,-7.443431,122.4493,8.119506,-0.527154,15.70911,-14.60085,0.0002663774,0,13.08951,-0.3621298,-5.919239,21.62815,6.973001,18.51962,-18.06132,-0.01111272,0.06255726,1.647939,-2.500102,-21.15216,-1.465803,0.6231933,119.4303,-11.17368,3.433734,7.404276,7.429594,0.4140146,6.971363,44.80417,-25.95922,16.03748,-21.98623,-8.943252,-0.2859903,-1.945715,-5.248905,17.66229,31.55055,6.351045,-3.176196,-0.5794597,1.365014,-4.04671,56.1949,-13.13322,30.79879,-7.879755,-15.14321,4.458741
7840,1.814883,-7.366113,123.5319,7.936917,-0.4536953,16.33202,-14.65756,0.0002322264,0,13.08049,-0.3251033,-5.512991,21.52254,7.010684,19.53936,-18.11383,-0.01217823,0.07401875,1.444014,-2.314512,-21.06926,-1.60803,0.6648916,120.5695,-11.13339,3.377856,7.485009,7.359621,0.4302385,6.946781,44.82579,-25.87612,16.15035,-22.04975,-8.75232,-0.4092611,-1.914075,-5.079454,17.52295,32.13752,6.283023,-3.195247,-0.5581307,1.373161,-4.013255,56.24994,-13.24027,30.81998,-7.731039,-15.05557,4.513319
7850,1.901766,-7.283236,124.5989,7.741086,-0.3809197,16.99361,-14.70889,0.0002253962,0,13.06968,-0.2997702,-5.163916,21.40331,7.062976,20.58922,-18.20054,-0.01276562,0.07661668,1.236381,-2.130746,-21.00135,-1.742711,0.6997119,121.6891,-11.08784,3.326883,7.556709,7.253147,0.3916712,6.952204,44.86989,-25.78282,16.21751,-22.12231,-8.633823,-0.5352231,-1.860989,-4.900975,17.38128,32.1672,6.295085,-3.192979,-0.5417637,1.381402,-3.972137,56.26149,-13.35593,30.84091,-7.601736,-14.95479,4.563342
7860,1.989381,-7.194696,125.6486,7.535515,-0.30199,17.6537,-14.76092,0.0001912453,0,13.05856,-0.3024544,-4.832619,21.27352,7.11662,21.62968,-18.33094,-0.01273147,0.07401875,1.057769,-1.964219,-20.92935,-1.871476,0.7268414,122.7827,-11.0406,3.283258,7.61824,7.143502,0.3527702,6.969484,44.92217,-25.69881,16.27913,-22.24682,-8.490608,-0.6766641,-1.785312,-4.714887,17.2408,32.19439,6.307045,-3.187088,-0.5248867,1.391423,-3.926341,56.32578,-13.46053,30.88511,-7.450613,-14.83444,4.59636
7870,2.078013,-7.098151,126.6767,7.340401,-0.2187778,18.29172,-14.84933,0.0001844151,0,13.05649,-0.3357448,-4.495839,21.11817,7.173488,22.66673,-18.47593,-0.01224653,0.07132626,0.9153573,-1.797098,-20.87742,-2.00125,0.7471476,123.8462,-10.99442,3.25115,7.679434,7.034724,0.3189811,6.990227,44.97985,-25.62481,16.31909,-22.34466,-8.361497,-0.8273254,-1.697313,-4.533422,17.1048,32.21388,6.314497,-3.17558,-0.5082192,1.401234,-3.869944,56.39796,-13.5705,30.93817,-7.403772,-14.78166,4.645406
7880,2.172227,-6.989476,127.6806,7.165137,-0.1308869,18.91794,-14.99472,0.0001844151,0,13.07543,-0.4054264,-4.163536,20.92861,7.226798,23.65678,-18.61344,-0.01146789,0.06852804,0.7917944,-1.626056,-20.82081,-2.134692,0.7630892,124.8864,-10.94595,3.22932,7.743722,6.92719,0.3006659,7.022097,45.03756,-25.56109,16.33277,-22.46381,-8.235705,-0.9781881,-1.609489,-4.366848,16.96486,32.23045,6.315227,-3.16335,-0.4933717,1.413608,-3.802674,56.46455,-13.68678,30.9783,-7.362766,-14.70805,4.686882
7890,2.271675,-6.869606,128.6593,7.018559,-0.0313574,19.54254,-15.21183,0.0001024528,0,13.11335,-0.514163,-3.847867,20.70157,7.26573,24.5906,-18.72487,-0.01049117,0.06255726,0.7732905,-1.516309,-20.72145,-2.274602,0.7780337,125.9064,-10.89096,3.218706,7.816302,6.806193,0.2438933,6.594439,45.22689,-25.09888,16.60136,-22.59815,-8.133929,-1.155383,-1.532379,-4.213435,16.82018,32.2485,6.30854,-3.152812,-0.4857778,1.423953,-3.736954,56.51912,-13.80213,30.99733,-7.525378,-14.74062,4.694901
