Timestamp,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
4570,-3.898777,-0.9748456,22.24134,8.732058,-5.275918,-1.304613,-19.84198,0.001106491,0,15.16478,-4.806288,-12.79879,8.564101,3.333529,-2.128356,-19.95253,0.05479178,-0.3127867,12.43858,-10.42885,-12.94635,6.66103,0.2231764,25.98034,-16.61259,7.594173,7.345771,63.97863,31.33764,8.199936,53.89907,-15.87309,20.48361,-4.156569,-51.24036,-55.30653,15.8266,2.00535,2.588761,25.67604,6.401779,-4.778359,-24.25587,37.35384,13.58073,51.33641,-43.55618,-0.8554656,44.56516,-47.3711,22.72367
4580,-3.911464,-0.9694088,22.38229,8.732305,-5.27697,-1.280694,-19.80206,0.001099661,-0.02797646,15.15499,-4.769439,-12.696,8.572079,3.315176,-2.172768,-19.90266,0.05514012,-0.315279,12.38954,-10.42283,-13.03133,6.638381,0.1900022,26.13555,-16.57546,7.597308,7.273514,63.96262,31.34286,8.208043,53.88499,-15.8893,20.45191,-4.245701,-51.15138,-55.40758,15.91733,1.962306,2.514583,25.7204,6.326012,-4.706777,-24.21584,36.78555,13.36182,49.77289,-43.45919,-1.134532,44.55509,-46.95731,20.78668
4590,-3.922762,-0.9548399,22.53991,8.736465,-5.261718,-1.206907,-19.77358,0.00109283,0,15.14954,-4.737515,-12.62712,8.57872,3.28446,-2.243761,-19.84822,0.05551578,-0.3177519,12.334,-10.40965,-13.10558,6.609337,0.1596693,26.28086,-16.53944,7.605866,7.199009,63.95136,31.38427,8.255411,53.88292,-15.92583,20.46232,-4.341133,-51.0701,-55.51197,16.02959,1.935116,2.456706,25.75163,6.234091,-4.646544,-24.17403,36.23546,13.20485,48.40618,-43.37356,-1.269183,44.44669,-46.27405,18.75186
4600,-3.936565,-0.9407493,22.65345,8.74898,-5.250066,-1.164661,-19.75068,0.001086,0,15.13908,-4.704416,-12.56874,8.5857,3.256969,-2.284134,-19.79692,0.05582997,-0.3214254,12.28193,-10.39478,-13.16639,6.578944,0.1344933,26.41124,-16.51185,7.62159,7.130088,63.95015,31.45777,8.286891,53.87725,-15.93875,20.49424,-4.429034,-51.00445,-55.61575,16.15484,1.921141,2.417109,25.76503,6.127213,-4.597638,-24.16447,35.72061,13.09182,47.3216,-43.32428,-1.22589,44.42785,-45.35847,16.86202
4610,-3.950618,-0.9246847,22.75359,8.767484,-5.236255,-1.120823,-19.73585,0.001051849,0,15.13097,-4.672806,-12.52376,8.594571,3.228323,-2.320012,-19.74927,0.05613049,-0.3232465,12.23203,-10.37838,-13.21772,6.549667,0.1131148,26.52529,-16.49887,7.638727,7.074681,63.95966,31.5584,8.302115,53.86732,-15.93209,20.54446,-4.51371,-50.95173,-55.72205,16.28346,1.923252,2.394573,25.75234,6.019678,-4.554318,-24.20998,35.24714,13.0277,46.5578,-43.32461,-1.017603,44.53893,-44.29145,15.18897
4620,-3.962447,-0.908142,22.84069,8.786954,-5.222991,-1.081189,-19.72435,0.001058679,0,15.12223,-4.639454,-12.48688,8.602726,3.200572,-2.35052,-19.70551,0.0563354,-0.3256589,12.18326,-10.36076,-13.26174,6.527384,0.09922899,26.62563,-16.4937,7.656014,7.034444,63.96794,31.66438,8.293147,53.85587,-15.9083,20.5781,-4.618001,-50.91011,-55.84401,16.405,1.94228,2.382117,25.7113,5.909323,-4.535787,-24.3065,34.80522,13.01184,46.11913,-43.35018,-0.6963314,44.75613,-43.15654,13.73099
4630,-3.98197,-0.8742232,22.98254,8.825657,-5.199386,-1.026029,-19.714,0.001045019,0,15.10725,-4.579608,-12.41627,8.614864,3.145924,-2.403873,-19.63186,0.05647884,-0.3274564,12.0996,-10.32867,-13.32524,6.503066,0.08775427,26.81654,-16.48863,7.689946,7.000874,63.97295,31.93479,8.256968,53.83049,-15.80539,20.62919,-4.822068,-50.93539,-56.11201,16.62438,2.016538,2.347104,25.57276,5.685593,-4.554448,-24.61776,34.01629,13.12473,46.09395,-43.26955,-0.2719625,45.23081,-42.08042,12.91877
4650,-3.99454,-0.8470869,23.0592,8.846601,-5.175364,-0.9887336,-19.72103,0.00106551,0,15.10701,-4.55379,-12.38453,8.612515,3.107989,-2.434295,-19.58433,0.05643103,-0.3280534,12.05545,-10.31047,-13.35662,6.499325,0.08657265,26.91333,-16.48569,7.70235,7.004543,63.98109,32.08506,8.239367,53.81096,-15.73885,20.65286,-5.052065,-50.86438,-56.27985,16.72577,2.057854,2.320181,25.57851,5.634619,-4.561539,-24.80989,33.6732,13.26602,46.3985,-43.32462,0.1855749,45.11232,-41.10704,11.68095
4660,-4.000859,-0.8296631,23.11433,8.857031,-5.164395,-0.9659084,-19.71431,0.001038189,0,15.09913,-4.527787,-12.36075,8.608409,3.085299,-2.44104,-19.54657,0.05644468,-0.3292442,12.01798,-10.29529,-13.39297,6.499567,0.08982382,27.01275,-16.48466,7.712533,7.018615,63.99659,32.23912,8.226758,53.78876,-15.66847,20.67928,-5.201118,-50.86813,-56.40891,16.8224,2.087121,2.289013,25.48193,5.538635,-4.581804,-25.0048,33.36573,13.46424,46.93203,-43.39368,0.749649,44.93931,-40.20842,10.58013
4670,-4.006826,-0.8143157,23.16657,8.865367,-5.155618,-0.9485323,-19.70558,0.001045019,0,15.0904,-4.504086,-12.33553,8.603799,3.063873,-2.449445,-19.5103,0.05639687,-0.3292442,11.9826,-10.28001,-13.42362,6.504181,0.1024323,27.11985,-16.48464,7.721249,7.040549,64.01505,32.38842,8.224155,53.76727,-15.60087,20.70756,-5.33715,-50.87992,-56.50426,16.90827,2.088194,2.256634,25.37732,5.442322,-4.618128,-25.18562,33.09232,13.70857,47.67246,-43.51126,1.49724,44.98022,-38.2949,8.201356
4680,-4.010588,-0.8051632,23.2168,8.870262,-5.152251,-0.9339799,-19.6907,0.001038189,0,15.07896,-4.482564,-12.31009,8.602086,3.04735,-2.460766,-19.48079,0.05635589,-0.3286494,11.95264,-10.26473,-13.44937,6.509605,0.1215774,27.23314,-16.49117,7.725156,7.062748,64.04079,32.51929,8.229538,53.74783,-15.54021,20.73742,-5.444458,-50.89115,-56.54761,16.98334,2.070463,2.220613,25.26303,5.349377,-4.65867,-25.3412,32.86123,13.99567,48.61282,-43.70208,2.469024,45.18971,-37.30682,7.680277
4690,-4.010783,-0.8027248,23.27125,8.870329,-5.154648,-0.916639,-19.66838,0.001024528,0,15.06559,-4.465072,-12.28251,8.603935,3.035541,-2.483253,-19.45936,0.05626027,-0.3286494,11.92785,-10.25081,-13.46928,6.517884,0.1465144,27.35299,-16.50427,7.72297,7.087397,64.06915,32.62481,8.23647,53.73289,-15.48374,20.76543,-5.513809,-50.90031,-56.53958,17.03879,2.044952,2.181309,25.14455,5.265106,-4.699071,-25.48457,32.66899,14.30163,49.77077,-43.94386,3.633025,45.44772,-36.25976,7.251064
4700,-4.007119,-0.8076494,23.33149,8.864391,-5.16447,-0.8974388,-19.63583,0.001024528,0,15.04758,-4.44631,-12.25182,8.609778,3.029674,-2.518239,-19.44577,0.05613049,-0.3280534,11.90691,-10.2383,-13.48377,6.527715,0.1731248,27.48151,-16.51544,7.7128,7.110968,64.09741,32.70205,8.245419,53.72315,-15.42775,20.78297,-5.550508,-50.91667,-56.49007,17.07367,2.015644,2.137075,25.02617,5.201094,-4.734083,-25.58849,32.50726,14.6215,51.10605,-44.20301,4.888642,45.6702,-35.28107,6.919116
4710,-4.001153,-0.8182976,23.39977,8.854635,-5.180712,-0.8746923,-19.59517,0.001051849,0,15.02765,-4.427438,-12.21601,8.619946,3.029305,-2.563459,-19.43783,0.05602121,-0.3280534,11.88909,-10.22755,-13.49642,6.537471,0.1992981,27.61638,-16.52662,7.697664,7.131986,64.12404,32.75018,8.253757,53.71968,-15.37109,20.78256,-5.56729,-50.94867,-56.41579,17.09256,1.980625,2.090221,24.91449,5.154969,-4.752915,-25.63226,32.3777,14.9508,52.58447,-44.4402,6.181964,45.79891,-34.36864,6.589636
4720,-3.993804,-0.8342871,23.47422,8.841492,-5.204174,-0.85638,-19.54355,0.001024528,0,15.00346,-4.404209,-12.17132,8.634085,3.035603,-2.608795,-19.43146,0.05595974,-0.3274564,11.87093,-10.21611,-13.5148,6.549877,0.2259358,27.75529,-16.5366,7.676614,7.155165,64.14677,32.77673,8.259386,53.72034,-15.3144,20.76649,-5.572955,-51.00336,-56.33327,17.09808,1.944118,2.042964,24.81177,5.126125,-4.757611,-25.62726,32.27389,15.27073,54.21691,-44.6256,7.509925,45.89556,-33.50045,6.215931
4740,-3.975128,-0.8724679,23.64115,8.806427,-5.261766,-0.8201992,-19.42275,0.001010868,0,14.94933,-4.350346,-12.06557,8.665965,3.057486,-2.709928,-19.41993,0.05585046,-0.3274564,11.8306,-10.19452,-13.56218,6.579927,0.2807071,28.02633,-16.56029,7.629615,7.195656,64.20116,32.78839,8.259434,53.71888,-15.1941,20.70657,-5.547648,-51.18469,-56.14289,17.07852,1.872612,1.970601,24.6413,5.113394,-4.736359,-25.48931,32.13554,15.87411,57.96027,-44.89244,10.45626,45.8415,-31.94223,5.570809
4750,-3.963831,-0.8919066,23.73541,8.785165,-5.292632,-0.7969672,-19.35855,0.001024528,0,14.92132,-4.320573,-12.00855,8.681974,3.069535,-2.771634,-19.41453,0.05585046,-0.3274564,11.81034,-10.18467,-13.58549,6.593325,0.3038615,28.15943,-16.57058,7.606126,7.200535,64.24004,32.78037,8.255397,53.71193,-15.12843,20.68139,-5.515941,-51.288,-56.02867,17.06677,1.83978,1.945111,24.57918,5.12799,-4.712267,-25.34612,32.11125,16.16504,60.03432,-45.01908,12.13879,45.68205,-31.06618,5.17873
4760,-3.949577,-0.9120898,23.83875,8.760243,-5.325847,-0.7707559,-19.29107,0.001017698,0,14.894,-4.287132,-11.94456,8.698226,3.08338,-2.840418,-19.41123,0.05591193,-0.3280534,11.78798,-10.17588,-13.61054,6.605834,0.3292561,28.28654,-16.58791,7.586455,7.205492,64.28477,32.78011,8.242413,53.6972,-15.05637,20.67484,-5.454095,-51.38881,-55.89457,17.05788,1.804311,1.929351,24.53732,5.147292,-4.687259,-25.14258,32.10145,16.44921,62.2199,-45.13017,13.9422,45.50721,-30.0671,4.684709
4770,-3.932783,-0.9307362,23.9513,8.732619,-5.358345,-0.7380747,-19.22404,0.001010868,0,14.86813,-4.250208,-11.87758,8.71314,3.097115,-2.912957,-19.4085,0.05607585,-0.3292442,11.76368,-10.16854,-13.64069,6.619061,0.3548215,28.41399,-16.60323,7.563471,7.210718,64.32685,32.78549,8.225099,53.67222,-14.9774,20.66717,-5.379827,-51.48198,-55.7653,17.0496,1.773513,1.918365,24.52117,5.172953,-4.662915,-24.87024,32.09727,16.71399,64.52204,-45.18428,15.82522,45.23264,-29.09607,4.116087
4780,-3.915417,-0.9459812,24.07335,8.704682,-5.386875,-0.6926687,-19.16041,0.0009903774,-0.02797646,14.84561,-4.211263,-11.81138,8.726341,3.107545,-2.99271,-19.40363,0.0562671,-0.329838,11.73675,-10.16248,-13.67305,6.634096,0.379499,28.54072,-16.61044,7.538815,7.209548,64.36834,32.79633,8.199649,53.63456,-14.88823,20.64203,-5.307845,-51.57211,-55.65623,17.03724,1.750045,1.907418,24.52834,5.204222,-4.643128,-24.52529,32.08824,16.95379,66.91367,-45.14167,17.72039,43.47188,-29.65012,4.522727
4790,-3.898827,-0.9539042,24.20572,8.678672,-5.406873,-0.6361217,-19.10534,0.0009835473,0,14.82683,-4.172979,-11.74689,8.735431,3.110755,-3.07619,-19.39244,0.05644468,-0.3310224,11.70348,-10.15702,-13.71158,6.652192,0.4049824,28.6672,-16.61146,7.516207,7.203804,64.40891,32.82014,8.172219,53.5875,-14.79043,20.6088,-5.251133,-51.65932,-55.56599,17.01643,1.736548,1.897852,24.56108,5.231979,-4.626561,-24.09947,32.07658,17.18086,69.34591,-45.00333,19.58593,44.48648,-27.40695,2.69704
4800,-3.882621,-0.9550585,24.34771,8.65274,-5.41828,-0.5671728,-19.05727,0.0009698869,0,14.81301,-4.134662,-11.68344,8.739162,3.10708,-3.161555,-19.37461,0.05665642,-0.3322025,11.6641,-10.15197,-13.75546,6.670239,0.4290725,28.7928,-16.61272,7.496419,7.197128,64.45247,32.85756,8.14595,53.48613,-14.68467,20.57127,-5.154041,-51.73726,-55.46753,16.99086,1.731214,1.888341,24.61616,5.259949,-4.607852,-23.58999,32.07338,17.41176,71.79339,-44.78549,21.40861,44.01916,-26.69154,1.923662
4810,-3.867917,-0.9488977,24.49702,8.628237,-5.420233,-0.4877876,-19.01748,0.0009767171,0,14.8043,-4.096303,-11.62064,8.737364,3.094786,-3.251849,-19.34871,0.056834,-0.3351346,11.61874,-10.14614,-13.80198,6.688267,0.4533401,28.9492,-16.58506,7.479187,7.193557,64.48116,32.9109,8.149016,53.42472,-14.58009,20.54816,-5.125259,-51.81172,-55.39855,16.96273,1.720511,1.847903,24.7171,5.291587,-4.582574,-22.98414,32.08145,17.63097,74.22818,-44.50714,23.14643,43.52296,-26.04378,1.111179
4820,-3.855392,-0.9369312,24.64993,8.604781,-5.414106,-0.403483,-18.9836,0.0009562265,0,14.79823,-4.058383,-11.56086,8.730166,3.075914,-3.340117,-19.31472,0.05698427,-0.3357179,11.56654,-10.14011,-13.853,6.702415,0.4711874,29.07299,-16.58808,7.461927,7.183377,64.53248,32.97017,8.131422,53.35411,-14.47652,20.52901,-5.105034,-51.87735,-55.34303,16.93984,1.719206,1.839198,24.80057,5.336796,-4.551995,-22.30888,32.11697,17.90413,76.60587,-44.18576,24.77098,43.05172,-25.46305,0.2755364
4830,-3.844965,-0.9216794,24.80598,8.582108,-5.402782,-0.3146578,-18.95347,0.0009493963,0,14.7956,-4.019805,-11.49973,8.720059,3.053402,-3.423826,-19.2758,0.05710721,-0.3374619,11.51117,-10.13461,-13.9108,6.716825,0.4912819,29.19444,-16.58973,7.445685,7.174987,64.58287,33.03759,8.10809,53.27132,-14.37373,20.50346,-5.095891,-51.93644,-55.30496,16.91526,1.712328,1.835897,24.90017,5.386984,-4.528224,-21.5353,32.16812,18.22307,78.88686,-43.83672,26.28914,42.58713,-24.97625,-0.5406791
4840,-3.835991,-0.9046518,24.96352,8.559582,-5.386861,-0.2220564,-18.92476,0.0009220755,0,14.79266,-3.98088,-11.44346,8.707571,3.028014,-3.503417,-19.23254,0.05720967,-0.339197,11.45239,-10.1289,-13.97494,6.734409,0.5155358,29.3144,-16.59312,7.432605,7.169873,64.631,33.11381,8.080865,53.17666,-14.2715,20.47637,-5.090275,-51.98064,-55.27345,16.88972,1.703183,1.836536,25.01391,5.438729,-4.513796,-20.66014,32.25278,18.60403,81.06455,-43.4819,27.71896,42.23259,-24.50865,-1.353786
4850,-3.826996,-0.8866951,25.12266,8.536654,-5.369847,-0.1370561,-18.89725,0.0009289057,0,14.79097,-3.941702,-11.37595,8.693619,3.000523,-3.580694,-19.18756,0.05731895,-0.3403488,11.39197,-10.12364,-14.04195,6.75485,0.5441748,29.43359,-16.60036,7.421383,7.164454,64.67698,33.19962,8.05584,53.0726,-14.1707,20.44788,-5.092391,-52.01419,-55.24936,16.86129,1.695007,1.837815,25.13314,5.496813,-4.503196,-19.69559,32.36865,19.02044,83.14952,-43.10938,29.04818,41.90211,-24.1145,-2.150586
4860,-3.817263,-0.8676594,25.28453,8.514123,-5.345805,-0.02797646,-18.87205,0.0009084152,-0.01978234,14.78997,-3.905639,-11.32582,8.67926,2.970087,-3.655217,-19.14221,0.05743506,-0.3420692,11.3294,-10.11718,-14.11417,6.777663,0.5756006,29.55396,-16.61271,7.408952,7.159331,64.71995,33.29059,8.032228,52.96064,-14.07052,20.41335,-5.117148,-52.03796,-55.24482,16.82728,1.690909,1.834297,25.26231,5.554665,-4.50424,-18.63326,32.5129,19.48139,85.11372,-42.73991,30.26001,41.61609,-23.79956,-2.892794
4870,-3.794779,-0.8223411,25.61099,8.474728,-5.283315,0.1855749,-18.84532,0.0008742642,0,14.79196,-3.845192,-11.23168,8.643111,2.894122,-3.81757,-19.04803,0.05759216,-0.343781,11.20268,-10.09794,-14.24788,6.824151,0.6434516,29.80495,-16.64492,7.388537,7.136358,64.81433,33.48944,8.005726,52.70704,-13.87914,20.34839,-5.255646,-52.08435,-55.34448,16.75139,1.689796,1.804502,25.55339,5.686099,-4.523723,-16.19728,32.87422,20.5291,88.66302,-41.98578,32.36691,38.83569,-24.78032,-4.05304
4880,-3.783617,-0.7965298,25.7763,8.458699,-5.245449,0.301316,-18.84112,0.0008879246,0,14.79228,-3.819715,-11.18808,8.621427,2.849644,-3.90485,-18.99483,0.0575785,-0.3449174,11.1376,-10.08338,-14.30962,6.845616,0.6775411,29.93513,-16.66085,7.382533,7.115712,64.86578,33.60264,8.001122,52.5713,-13.78403,20.33321,-5.313011,-52.08017,-55.36788,16.71282,1.695396,1.779823,25.71665,5.759905,-4.513493,-14.24197,33.18969,21.44867,89.61324,-41.95934,33.29564,38.71492,-24.73761,-4.664973
4900,-3.772163,-0.7695028,25.94756,8.442595,-5.204331,0.4256662,-18.83688,0.0008947548,0,14.79196,-3.795195,-11.14788,8.598501,2.801853,-4.002718,-18.93727,0.05746238,-0.3454843,11.07108,-10.06643,-14.36857,6.866014,0.7114803,30.06965,-16.67675,7.380552,7.095724,64.91711,33.71717,8.001048,52.43332,-13.68699,20.32208,-5.385069,-52.12033,-55.29328,16.67194,1.703852,1.746413,25.88632,5.835891,-4.486549,-12.84535,33.38223,22.01512,91.10538,-41.54228,34.12354,41.41041,-23.55592,-4.836671
4910,-3.759996,-0.7446409,26.12395,8.425784,-5.164176,0.5546138,-18.83049,0.0008879246,0,14.7905,-3.770244,-11.10699,8.577965,2.754656,-4.106275,-18.88213,0.05738725,-0.3466151,11.00638,-10.0482,-14.42581,6.886295,0.7471544,30.20737,-16.68946,7.382021,7.075984,64.97054,33.82664,8.005412,52.29003,-13.58937,20.30421,-5.466298,-52.20947,-55.26734,16.62723,1.710607,1.709033,26.06378,5.901864,-4.448229,-11.34864,33.57352,22.58433,92.43731,-41.12542,34.85901,38.85241,-24.9029,-5.455317
4920,-3.747268,-0.7214046,26.30374,8.40908,-5.1248,0.6867107,-18.82272,0.0008742642,0,14.78753,-3.742889,-11.06662,8.559766,2.707275,-4.218258,-18.82924,0.05729846,-0.3466151,10.94469,-10.02966,-14.47859,6.907397,0.784857,30.34652,-16.70131,7.387082,7.059303,65.03102,33.92862,8.012891,52.13607,-13.49123,20.2787,-5.555767,-52.30331,-55.24483,16.57892,1.715901,1.670232,26.24154,5.955857,-4.406245,-9.756972,33.76997,23.17398,93.61569,-40.73742,35.5265,41.8811,-23.83655,-5.149515
4930,-3.732503,-0.6985371,26.48366,8.391875,-5.087186,0.8139727,-18.81635,0.0008742642,0,14.78595,-3.715404,-11.02066,8.542816,2.659628,-4.335444,-18.78139,0.05715502,-0.3466151,10.88597,-10.01281,-14.52508,6.929228,0.824199,30.48676,-16.71457,7.393748,7.040242,65.09621,34.02275,8.022678,51.97603,-13.39251,20.25197,-5.647259,-52.40446,-55.22336,16.52772,1.722287,1.632068,26.42685,6.010348,-4.352442,-8.090464,33.97792,23.78253,94.66309,-40.38137,36.13898,42.20871,-24.07069,-5.169945
4940,-3.717364,-0.6747271,26.66269,8.375315,-5.048896,0.9379522,-18.81219,0.0008537737,0,14.78404,-3.684914,-10.97108,8.525764,2.610068,-4.455401,-18.73478,0.0569911,-0.3466151,10.82942,-9.994062,-14.56741,6.952007,0.8626256,30.62728,-16.72667,7.399711,7.02208,65.25458,34.13778,7.993979,51.72344,-13.24256,20.24121,-5.729161,-52.50682,-55.19498,16.4793,1.734404,1.59213,26.6216,6.072762,-4.281257,-6.370275,34.19252,24.37419,95.59158,-40.00943,36.68454,42.59615,-24.38952,-5.096891
4950,-3.70322,-0.6486494,26.84211,8.360555,-5.007232,1.067162,-18.81198,0.0008469435,0,14.78526,-3.653188,-10.92564,8.508078,2.557004,-4.579324,-18.68729,0.05680668,-0.3466151,10.77404,-9.974364,-14.60535,6.971758,0.8986548,30.76639,-16.7433,7.408467,7.004739,65.32653,34.22744,8.005836,51.56579,-13.13083,20.23499,-5.811868,-52.60548,-55.16582,16.43906,1.758705,1.550534,26.8354,6.146269,-4.175748,-4.604024,34.38525,24.90073,96.38441,-39.5624,37.11513,43.08883,-24.75186,-4.886117
4960,-3.689129,-0.6208915,27.01919,8.347627,-4.963929,1.19861,-18.81709,0.000867434,0,14.78929,-3.619167,-10.88295,8.490031,2.50211,-4.703529,-18.64179,0.05659495,-0.3466151,10.71919,-9.953731,-14.64072,6.987608,0.9324028,30.90012,-16.76088,7.420564,6.986794,65.40082,34.3255,8.015726,51.41198,-13.0048,20.24186,-5.8812,-52.6247,-55.08527,16.41418,1.793908,1.509865,27.0745,6.229652,-4.043509,-2.796664,34.53803,25.33642,97.03463,-39.02785,37.41146,43.60005,-25.15156,-4.527229
4980,-3.660783,-0.5601711,27.35831,8.32105,-4.877759,1.440078,-18.82801,0.0008469435,-0.02797646,14.79437,-3.539998,-10.78783,8.44606,2.391516,-4.935902,-18.54216,0.05624661,-0.3460502,10.60688,-9.913282,-14.71153,7.011009,0.9995435,31.14132,-16.78723,7.460227,6.96838,65.56892,34.548,8.000126,51.10075,-12.68673,20.27541,-6.012359,-52.69176,-54.88226,16.40898,1.871779,1.453334,27.56835,6.455444,-3.7423,0.8742447,34.71365,25.90874,96.93269,-38.26351,37.77211,45.87168,-25.08587,-3.033317
4990,-3.647656,-0.5296197,27.51891,8.309219,-4.837802,1.544717,-18.83259,0.0008537737,0,14.79457,-3.493068,-10.73324,8.42371,2.337981,-5.041234,-18.49061,0.05608268,-0.3454843,10.55909,-9.883434,-14.75673,7.02705,1.036768,31.24477,-16.78127,7.479528,6.995632,65.66008,34.64412,7.952335,50.93963,-12.49649,20.27749,-6.038418,-52.74127,-54.7365,16.41959,1.914932,1.443607,27.83893,6.573204,-3.569577,2.702695,34.75277,26.02483,97.3195,-37.51701,37.86887,46.4755,-25.39445,-2.292686
5000,-3.637496,-0.4996488,27.67177,8.30409,-4.798877,1.643658,-18.84369,0.0008606038,0,14.79763,-3.444328,-10.6787,8.405764,2.285156,-5.139575,-18.44313,0.0559734,-0.3460502,10.50397,-9.864644,-14.79374,7.046008,1.078364,31.33442,-16.76929,7.492178,7.042248,65.77297,34.71985,7.874853,50.75214,-12.29571,20.24282,-6.081637,-52.87421,-54.64649,16.43616,1.955449,1.451448,28.11253,6.698271,-3.397535,4.505761,34.78063,26.01629,97.67344,-36.69695,38.0844,47.12878,-25.56866,-1.463799
5010,-3.629413,-0.4699239,27.81411,8.306572,-4.76041,1.733139,-18.8653,0.0008606038,0,14.80393,-3.397206,-10.62464,8.392717,2.232181,-5.23248,-18.40396,0.05585046,-0.3454843,10.45244,-9.848853,-14.82498,7.067024,1.122746,31.40649,-16.76641,7.495914,7.096912,65.92005,34.77962,7.794626,50.52714,-12.10036,20.16637,-6.145705,-53.02093,-54.57891,16.46007,1.993158,1.474057,28.39688,6.817116,-3.226343,6.27901,34.80643,25.88334,97.92625,-35.76387,38.27532,47.74964,-25.69071,-0.6227542
5020,-3.618986,-0.4133357,28.05951,8.338047,-4.688337,1.891758,-18.93667,0.000867434,0,14.82151,-3.300197,-10.53058,8.388411,2.135438,-5.362679,-18.35547,0.05596657,-0.3477423,10.36532,-9.825999,-14.906,7.107519,1.208868,31.49669,-16.81257,7.480266,7.203096,66.28812,34.86632,7.660706,50.00684,-11.73293,19.94052,-6.349527,-53.0951,-54.63324,16.53854,2.080797,1.576567,28.92396,7.078904,-2.915039,9.732882,34.81411,25.29242,98.07477,-33.54514,38.42323,46.52475,-26.63777,0.02797646
5040,-3.61563,-0.3842528,28.16484,8.366237,-4.654111,1.963537,-18.9869,0.0008606038,0,14.83394,-3.249804,-10.49169,8.395688,2.090953,-5.402689,-18.34439,0.05623978,-0.3494264,10.32944,-9.817851,-14.95328,7.140316,1.257206,31.5393,-16.8353,7.458096,7.263526,66.46489,34.99942,7.592821,49.74024,-11.517,19.92503,-6.374768,-53.20656,-54.61821,16.5773,2.13983,1.630389,29.17826,7.221122,-2.785864,11.43689,34.77724,24.87056,97.99389,-32.32439,38.36882,49.28926,-25.42673,2.12578
5050,-3.615251,-0.3454368,28.28036,8.406837,-4.610405,2.044688,-19.06481,0.0008606038,0,14.858,-3.205661,-10.44939,8.407001,2.037883,-5.44381,-18.34065,0.05668374,-0.3516591,10.29723,-9.810173,-15.00957,7.180618,1.303036,31.57508,-16.86605,7.431697,7.325979,66.64517,35.14229,7.518242,49.46933,-11.29631,19.91964,-6.476749,-53.28433,-54.65928,16.62119,2.216717,1.676314,29.44699,7.353518,-2.694716,13.11276,34.72339,24.41449,97.88438,-31.05445,38.17835,49.58228,-25.22745,3.016036
5060,-3.607606,-0.3150766,28.3567,8.448688,-4.587046,2.087879,-19.14581,0.0008606038,0,14.87896,-3.15705,-10.40796,8.427998,2.005159,-5.437398,-18.36762,0.05746238,-0.3560827,10.28235,-9.810781,-15.07458,7.228192,1.346961,31.6018,-16.90398,7.404383,7.394703,66.8056,35.31703,7.425338,49.22394,-11.04975,19.94135,-6.60536,-53.3746,-54.72569,16.67026,2.314656,1.722265,29.60219,7.390661,-2.686204,14.75158,34.59165,23.92474,97.75391,-29.79525,37.82236,49.75844,-25.08616,3.802718
5070,-3.594884,-0.2877422,28.41721,8.492552,-4.575154,2.113963,-19.23692,0.0008469435,0,14.90431,-3.110591,-10.36329,8.457608,1.984648,-5.400839,-18.42141,0.05865766,-0.3626169,10.28476,-9.815911,-15.15014,7.280173,1.389943,31.62148,-16.95022,7.378182,7.467476,66.94692,35.5095,7.339599,49.00896,-10.80315,19.9877,-6.752702,-53.47679,-54.80799,16.72062,2.429635,1.762253,29.87616,7.50689,-2.645749,16.35929,34.3712,23.4053,97.61752,-28.59397,37.46856,49.93047,-24.87148,4.510584
5080,-3.577412,-0.2628325,28.46395,8.532603,-4.572176,2.134142,-19.32751,0.0008332831,0,14.93029,-3.062985,-10.32495,8.489846,1.975755,-5.337738,-18.49026,0.0601808,-0.3711503,10.29562,-9.822256,-15.23656,7.333314,1.432461,31.63526,-17.00023,7.355014,7.533197,67.07041,35.70479,7.265607,48.8271,-10.5679,20.04529,-6.907341,-53.58782,-54.89644,16.77555,2.562414,1.801897,30.14466,7.602124,-2.620698,17.95311,34.1232,22.89667,97.50345,-27.48023,37.23309,50.06964,-24.69484,5.099773
